date,pincode,state,total_activity,anomaly_score
2025-05-01,785621,Assam,112,-1
2025-05-01,785640,Assam,80,-1
2025-05-01,785685,Assam,99,-1
2025-05-01,785702,Assam,205,-1
2025-05-01,785705,Assam,115,-1
2025-05-01,786001,Assam,91,-1
2025-05-01,786125,Assam,105,-1
2025-05-01,786170,Assam,65,-1
2025-05-01,786171,Assam,124,-1
2025-05-01,786181,Assam,68,-1
2025-05-01,786182,Assam,127,-1
2025-05-01,786602,Assam,66,-1
2025-05-01,786610,Assam,84,-1
2025-05-01,787031,Assam,127,-1
2025-05-01,787032,Assam,118,-1
2025-05-01,787052,Assam,90,-1
2025-05-01,787055,Assam,288,-1
2025-05-01,787057,Assam,121,-1
2025-05-01,787059,Assam,233,-1
2025-05-01,787060,Assam,135,-1
2025-05-01,788709,Assam,99,-1
2025-05-01,788712,Assam,200,-1
2025-05-01,788722,Assam,94,-1
2025-05-01,788724,Assam,227,-1
2025-05-01,788819,Assam,77,-1
2025-05-01,793001,Meghalaya,223,-1
2025-05-01,793002,Meghalaya,112,-1
2025-05-01,793004,Meghalaya,102,-1
2025-05-01,793005,Meghalaya,171,-1
2025-05-01,793006,Meghalaya,137,-1
2025-05-01,793008,Meghalaya,109,-1
2025-05-01,793009,Meghalaya,224,-1
2025-05-01,793010,Meghalaya,289,-1
2025-05-01,793012,Meghalaya,277,-1
2025-05-01,793015,Meghalaya,815,-1
2025-05-01,793021,Meghalaya,141,-1
2025-05-01,793022,Meghalaya,100,-1
2025-05-01,793101,Meghalaya,70,-1
2025-05-01,793102,Meghalaya,657,-1
2025-05-01,793103,Meghalaya,317,-1
2025-05-01,793105,Meghalaya,453,-1
2025-05-01,793106,Meghalaya,115,-1
2025-05-01,793108,Meghalaya,162,-1
2025-05-01,793109,Meghalaya,336,-1
2025-05-01,793110,Meghalaya,544,-1
2025-05-01,793111,Meghalaya,157,-1
2025-05-01,793112,Meghalaya,97,-1
2025-05-01,793113,Meghalaya,241,-1
2025-05-01,793114,Meghalaya,310,-1
2025-05-01,793119,Meghalaya,1773,-1
2025-05-01,793120,Meghalaya,761,-1
2025-05-01,793121,Meghalaya,896,-1
2025-05-01,793150,Meghalaya,1142,-1
2025-05-01,793151,Meghalaya,560,-1
2025-05-01,793160,Meghalaya,196,-1
2025-05-01,793161,Meghalaya,163,-1
2025-05-01,793200,Meghalaya,433,-1
2025-05-01,794001,Meghalaya,146,-1
2025-05-01,794002,Meghalaya,866,-1
2025-05-01,794005,Meghalaya,372,-1
2025-05-01,794101,Meghalaya,89,-1
2025-05-01,794102,Meghalaya,211,-1
2025-05-01,794103,Meghalaya,478,-1
2025-05-01,794104,Meghalaya,662,-1
2025-05-01,794105,Meghalaya,510,-1
2025-05-01,794106,Meghalaya,105,-1
2025-05-01,794109,Meghalaya,259,-1
2025-05-01,794110,Meghalaya,327,-1
2025-05-01,794111,Meghalaya,568,-1
2025-05-01,794114,Meghalaya,77,-1
2025-05-01,794115,Meghalaya,374,-1
2025-05-01,795001,Manipur,106,-1
2025-05-01,795133,Manipur,122,-1
2025-05-01,796701,Mizoram,183,-1
2025-05-01,796770,Mizoram,135,-1
2025-05-01,796891,Mizoram,236,-1
2025-05-01,796901,Mizoram,127,-1
2025-05-01,797110,Nagaland,282,-1
2025-05-01,797112,Nagaland,384,-1
2025-05-01,800001,Bihar,374,-1
2025-05-01,800111,Bihar,100,-1
2025-05-01,804401,Bihar,209,-1
2025-05-01,805131,Bihar,227,-1
2025-05-01,811307,Bihar,550,-1
2025-05-01,812005,Bihar,641,-1
2025-05-01,813209,Bihar,484,-1
2025-05-01,813210,Bihar,572,-1
2025-05-01,821108,Bihar,382,-1
2025-05-01,821109,Bihar,555,-1
2025-05-01,823001,Bihar,628,-1
2025-05-01,824232,Bihar,729,-1
2025-05-01,824235,Bihar,285,-1
2025-05-01,824236,Bihar,448,-1
2025-05-01,841226,Bihar,665,-1
2025-05-01,841405,Bihar,405,-1
2025-05-01,841428,Bihar,502,-1
2025-05-01,842001,Bihar,347,-1
2025-05-01,842002,Bihar,477,-1
2025-05-01,842004,Bihar,223,-1
2025-05-01,843103,Bihar,440,-1
2025-05-01,843108,Bihar,187,-1
2025-05-01,843109,Bihar,451,-1
2025-05-01,843111,Bihar,784,-1
2025-05-01,843113,Bihar,435,-1
2025-05-01,843119,Bihar,645,-1
2025-05-01,843128,Bihar,377,-1
2025-05-01,843302,Bihar,1188,-1
2025-05-01,843313,Bihar,239,-1
2025-05-01,843315,Bihar,233,-1
2025-05-01,843317,Bihar,705,-1
2025-05-01,843319,Bihar,232,-1
2025-05-01,843324,Bihar,1124,-1
2025-05-01,843327,Bihar,379,-1
2025-05-01,843330,Bihar,397,-1
2025-05-01,843331,Bihar,900,-1
2025-05-01,843332,Bihar,299,-1
2025-05-01,845106,Bihar,531,-1
2025-05-01,845301,Bihar,478,-1
2025-05-01,845302,Bihar,619,-1
2025-05-01,845303,Bihar,734,-1
2025-05-01,845304,Bihar,288,-1
2025-05-01,845305,Bihar,353,-1
2025-05-01,845306,Bihar,452,-1
2025-05-01,845307,Bihar,455,-1
2025-05-01,845401,Bihar,897,-1
2025-05-01,845415,Bihar,581,-1
2025-05-01,845433,Bihar,558,-1
2025-05-01,845438,Bihar,1202,-1
2025-05-01,845449,Bihar,806,-1
2025-05-01,845454,Bihar,774,-1
2025-05-01,845455,Bihar,746,-1
2025-05-01,847108,Bihar,605,-1
2025-05-01,847226,Bihar,613,-1
2025-05-01,847232,Bihar,324,-1
2025-05-01,847305,Bihar,113,-1
2025-05-01,847421,Bihar,316,-1
2025-05-01,852127,Bihar,642,-1
2025-05-01,853201,Bihar,246,-1
2025-05-01,853204,Bihar,620,-1
2025-05-01,853205,Bihar,385,-1
2025-05-01,854105,Bihar,495,-1
2025-06-01,110003,Delhi,124,-1
2025-06-01,110005,Delhi,194,-1
2025-06-01,110017,Delhi,191,-1
2025-06-01,110018,Delhi,410,-1
2025-06-01,110024,Delhi,70,-1
2025-06-01,110027,Delhi,209,-1
2025-06-01,110034,Delhi,329,-1
2025-06-01,110037,Delhi,161,-1
2025-06-01,110039,Delhi,285,-1
2025-06-01,110040,Delhi,313,-1
2025-06-01,110045,Delhi,321,-1
2025-06-01,110059,Delhi,1795,-1
2025-06-01,110061,Delhi,78,-1
2025-06-01,110062,Delhi,650,-1
2025-06-01,110085,Delhi,469,-1
2025-06-01,110091,Delhi,430,-1
2025-06-01,110092,Delhi,555,-1
2025-06-01,110094,Delhi,1577,-1
2025-06-01,121001,Haryana,1050,-1
2025-06-01,121002,Haryana,590,-1
2025-06-01,121003,Haryana,502,-1
2025-06-01,121004,Haryana,2386,-1
2025-06-01,122001,Haryana,1364,-1
2025-06-01,122002,Haryana,280,-1
2025-06-01,122108,Haryana,854,-1
2025-06-01,122508,Haryana,2158,-1
2025-06-01,124001,Haryana,1056,-1
2025-06-01,125001,Haryana,812,-1
2025-06-01,131001,Haryana,858,-1
2025-06-01,132103,Haryana,1754,-1
2025-06-01,134003,Haryana,562,-1
2025-06-01,136027,Haryana,870,-1
2025-06-01,136119,Haryana,186,-1
2025-06-01,140301,Punjab,282,-1
2025-06-01,141001,Punjab,372,-1
2025-06-01,141003,Punjab,339,-1
2025-06-01,141007,Punjab,433,-1
2025-06-01,141008,Punjab,431,-1
2025-06-01,141012,Punjab,70,-1
2025-06-01,141015,Punjab,185,-1
2025-06-01,144401,Punjab,117,-1
2025-06-01,144601,Punjab,200,-1
2025-06-01,146001,Punjab,313,-1
2025-06-01,201001,Uttar Pradesh,969,-1
2025-06-01,201005,Uttar Pradesh,420,-1
2025-06-01,201102,Uttar Pradesh,1091,-1
2025-06-01,201301,Uttar Pradesh,1052,-1
2025-06-01,201306,Uttar Pradesh,534,-1
2025-06-01,201310,Uttar Pradesh,323,-1
2025-06-01,202001,Uttar Pradesh,1493,-1
2025-06-01,202122,Uttar Pradesh,141,-1
2025-06-01,202126,Uttar Pradesh,151,-1
2025-06-01,202136,Uttar Pradesh,96,-1
2025-06-01,202155,Uttar Pradesh,113,-1
2025-06-01,203205,Uttar Pradesh,477,-1
2025-06-01,204101,Uttar Pradesh,468,-1
2025-06-01,205001,Uttar Pradesh,783,-1
2025-06-01,208001,Uttar Pradesh,856,-1
2025-06-01,209402,Uttar Pradesh,127,-1
2025-06-01,209739,Uttar Pradesh,186,-1
2025-06-01,209801,Uttar Pradesh,1145,-1
2025-06-01,209821,Uttar Pradesh,301,-1
2025-06-01,210001,Uttar Pradesh,787,-1
2025-06-01,212601,Uttar Pradesh,609,-1
2025-06-01,221001,Uttar Pradesh,914,-1
2025-06-01,224188,Uttar Pradesh,82,-1
2025-06-01,226005,Uttar Pradesh,223,-1
2025-06-01,228001,Uttar Pradesh,363,-1
2025-06-01,232101,Uttar Pradesh,467,-1
2025-06-01,241001,Uttar Pradesh,1161,-1
2025-06-01,241124,Uttar Pradesh,708,-1
2025-06-01,241404,Uttar Pradesh,399,-1
2025-06-01,241406,Uttar Pradesh,267,-1
2025-06-01,242001,Uttar Pradesh,970,-1
2025-06-01,242042,Uttar Pradesh,325,-1
2025-06-01,242127,Uttar Pradesh,414,-1
2025-06-01,243001,Uttar Pradesh,688,-1
2025-06-01,243201,Uttar Pradesh,550,-1
2025-06-01,243202,Uttar Pradesh,254,-1
2025-06-01,243503,Uttar Pradesh,641,-1
2025-06-01,243505,Uttar Pradesh,382,-1
2025-06-01,243601,Uttar Pradesh,575,-1
2025-06-01,244001,Uttar Pradesh,1826,-1
2025-06-01,244221,Uttar Pradesh,579,-1
2025-06-01,244901,Uttar Pradesh,1466,-1
2025-06-01,245206,Uttar Pradesh,257,-1
2025-06-01,247001,Uttar Pradesh,1528,-1
2025-06-01,248001,Uttarakhand,294,-1
2025-06-01,250101,Uttar Pradesh,244,-1
2025-06-01,250611,Uttar Pradesh,467,-1
2025-06-01,261121,Uttar Pradesh,361,-1
2025-06-01,261135,Uttar Pradesh,523,-1
2025-06-01,261201,Uttar Pradesh,757,-1
2025-06-01,261205,Uttar Pradesh,503,-1
2025-06-01,261207,Uttar Pradesh,254,-1
2025-06-01,261208,Uttar Pradesh,182,-1
2025-06-01,262001,Uttar Pradesh,887,-1
2025-06-01,262201,Uttar Pradesh,792,-1
2025-06-01,262804,Uttar Pradesh,275,-1
2025-06-01,262903,Uttar Pradesh,246,-1
2025-06-01,262907,Uttar Pradesh,174,-1
2025-06-01,271604,Uttar Pradesh,663,-1
2025-06-01,271801,Uttar Pradesh,696,-1
2025-06-01,271803,Uttar Pradesh,173,-1
2025-06-01,271825,Uttar Pradesh,181,-1
2025-06-01,271830,Uttar Pradesh,382,-1
2025-06-01,271831,Uttar Pradesh,766,-1
2025-06-01,271841,Uttar Pradesh,200,-1
2025-06-01,271855,Uttar Pradesh,796,-1
2025-06-01,271865,Uttar Pradesh,794,-1
2025-06-01,271881,Uttar Pradesh,271,-1
2025-06-01,271902,Uttar Pradesh,456,-1
2025-06-01,271903,Uttar Pradesh,293,-1
2025-06-01,272153,Uttar Pradesh,861,-1
2025-06-01,272192,Uttar Pradesh,393,-1
2025-06-01,273001,Uttar Pradesh,333,-1
2025-06-01,273008,Uttar Pradesh,178,-1
2025-06-01,273015,Uttar Pradesh,315,-1
2025-06-01,273164,Uttar Pradesh,345,-1
2025-06-01,273305,Uttar Pradesh,143,-1
2025-06-01,276001,Uttar Pradesh,452,-1
2025-06-01,281004,Uttar Pradesh,392,-1
2025-06-01,281121,Uttar Pradesh,136,-1
2025-06-01,282001,Uttar Pradesh,1166,-1
2025-06-01,282002,Uttar Pradesh,346,-1
2025-06-01,282003,Uttar Pradesh,196,-1
2025-06-01,282005,Uttar Pradesh,337,-1
2025-06-01,282006,Uttar Pradesh,539,-1
2025-06-01,282007,Uttar Pradesh,527,-1
2025-06-01,282010,Uttar Pradesh,364,-1
2025-06-01,283201,Uttar Pradesh,314,-1
2025-06-01,283203,Uttar Pradesh,1926,-1
2025-06-01,283204,Uttar Pradesh,472,-1
2025-06-01,285001,Uttar Pradesh,521,-1
2025-06-01,301001,Rajasthan,1846,-1
2025-06-01,307026,Rajasthan,1066,-1
2025-06-01,311001,Rajasthan,928,-1
2025-06-01,311603,Rajasthan,206,-1
2025-06-01,331403,Rajasthan,1070,-1
2025-06-01,331803,Rajasthan,950,-1
2025-06-01,334001,Rajasthan,1636,-1
2025-06-01,341001,Rajasthan,1854,-1
2025-06-01,342001,Rajasthan,1502,-1
2025-06-01,344702,Rajasthan,1906,-1
2025-06-01,345028,Rajasthan,268,-1
2025-06-01,360575,Gujarat,277,-1
2025-06-01,363520,Gujarat,324,-1
2025-06-01,363621,Gujarat,369,-1
2025-06-01,363641,Gujarat,800,-1
2025-06-01,364290,Gujarat,239,-1
2025-06-01,364710,Gujarat,364,-1
2025-06-01,370201,Gujarat,133,-1
2025-06-01,380001,Gujarat,383,-1
2025-06-01,380016,Gujarat,179,-1
2025-06-01,382350,Gujarat,283,-1
2025-06-01,382421,Gujarat,219,-1
2025-06-01,382445,Gujarat,161,-1
2025-06-01,382721,Gujarat,312,-1
2025-06-01,384151,Gujarat,298,-1
2025-06-01,385001,Gujarat,721,-1
2025-06-01,385310,Gujarat,592,-1
2025-06-01,385320,Gujarat,383,-1
2025-06-01,385330,Gujarat,267,-1
2025-06-01,385535,Gujarat,1006,-1
2025-06-01,385545,Gujarat,232,-1
2025-06-01,385570,Gujarat,89,-1
2025-06-01,388001,Gujarat,191,-1
2025-06-01,389140,Gujarat,189,-1
2025-06-01,389151,Gujarat,863,-1
2025-06-01,389155,Gujarat,355,-1
2025-06-01,389170,Gujarat,610,-1
2025-06-01,389175,Gujarat,200,-1
2025-06-01,389180,Gujarat,549,-1
2025-06-01,389260,Gujarat,161,-1
2025-06-01,389380,Gujarat,217,-1
2025-06-01,389382,Gujarat,205,-1
2025-06-01,390019,Gujarat,362,-1
2025-06-01,391110,Gujarat,141,-1
2025-06-01,391240,Gujarat,98,-1
2025-06-01,394710,Gujarat,217,-1
2025-06-01,394716,Gujarat,147,-1
2025-06-01,400604,Maharashtra,237,-1
2025-06-01,400612,Maharashtra,890,-1
2025-06-01,400701,Maharashtra,173,-1
2025-06-01,400703,Maharashtra,96,-1
2025-06-01,400705,Maharashtra,91,-1
2025-06-01,400706,Maharashtra,148,-1
2025-06-01,400708,Maharashtra,282,-1
2025-06-01,400709,Maharashtra,132,-1
2025-06-01,401107,Maharashtra,646,-1
2025-06-01,401209,Maharashtra,514,-1
2025-06-01,411014,Maharashtra,236,-1
2025-06-01,413517,Maharashtra,545,-1
2025-06-01,415523,Maharashtra,201,-1
2025-06-01,416410,Maharashtra,356,-1
2025-06-01,421302,Maharashtra,1019,-1
2025-06-01,421501,Maharashtra,265,-1
2025-06-01,421503,Maharashtra,442,-1
2025-06-01,424304,Maharashtra,298,-1
2025-06-01,424305,Maharashtra,124,-1
2025-06-01,424306,Maharashtra,325,-1
2025-06-01,425405,Maharashtra,544,-1
2025-06-01,425408,Maharashtra,197,-1
2025-06-01,431122,Maharashtra,730,-1
2025-06-01,431123,Maharashtra,269,-1
2025-06-01,431704,Maharashtra,181,-1
2025-06-01,431712,Maharashtra,337,-1
2025-06-01,431715,Maharashtra,403,-1
2025-06-01,442401,Maharashtra,232,-1
2025-06-01,443001,Maharashtra,368,-1
2025-06-01,444601,Maharashtra,368,-1
2025-06-01,450221,Madhya Pradesh,225,-1
2025-06-01,450331,Madhya Pradesh,1013,-1
2025-06-01,450332,Madhya Pradesh,539,-1
2025-06-01,451332,Madhya Pradesh,526,-1
2025-06-01,451551,Madhya Pradesh,775,-1
2025-06-01,451666,Madhya Pradesh,1458,-1
2025-06-01,452001,Madhya Pradesh,561,-1
2025-06-01,454001,Madhya Pradesh,689,-1
2025-06-01,454446,Madhya Pradesh,838,-1
2025-06-01,457661,Madhya Pradesh,899,-1
2025-06-01,457882,Madhya Pradesh,192,-1
2025-06-01,457887,Madhya Pradesh,182,-1
2025-06-01,457893,Madhya Pradesh,187,-1
2025-06-01,457990,Madhya Pradesh,485,-1
2025-06-01,462001,Madhya Pradesh,617,-1
2025-06-01,462022,Madhya Pradesh,216,-1
2025-06-01,470227,Madhya Pradesh,201,-1
2025-06-01,471105,Madhya Pradesh,210,-1
2025-06-01,471606,Madhya Pradesh,245,-1
2025-06-01,471625,Madhya Pradesh,259,-1
2025-06-01,473335,Madhya Pradesh,327,-1
2025-06-01,473443,Madhya Pradesh,541,-1
2025-06-01,473551,Madhya Pradesh,783,-1
2025-06-01,474001,Madhya Pradesh,642,-1
2025-06-01,475110,Madhya Pradesh,725,-1
2025-06-01,475220,Madhya Pradesh,344,-1
2025-06-01,475330,Madhya Pradesh,219,-1
2025-06-01,476001,Madhya Pradesh,1104,-1
2025-06-01,476221,Madhya Pradesh,889,-1
2025-06-01,476337,Madhya Pradesh,809,-1
2025-06-01,476444,Madhya Pradesh,276,-1
2025-06-01,477116,Madhya Pradesh,253,-1
2025-06-01,477445,Madhya Pradesh,252,-1
2025-06-01,477557,Madhya Pradesh,380,-1
2025-06-01,483775,Madhya Pradesh,293,-1
2025-06-01,494444,Chhattisgarh,441,-1
2025-06-01,494447,Chhattisgarh,191,-1
2025-06-01,495118,Chhattisgarh,188,-1
2025-06-01,495119,Chhattisgarh,443,-1
2025-06-01,500008,Telangana,645,-1
2025-06-01,500028,Telangana,484,-1
2025-06-01,500032,Telangana,89,-1
2025-06-01,500072,Telangana,298,-1
2025-06-01,524201,Andhra Pradesh,332,-1
2025-06-01,524305,Andhra Pradesh,183,-1
2025-06-01,524308,Andhra Pradesh,85,-1
2025-06-01,524309,Andhra Pradesh,80,-1
2025-06-01,524315,Andhra Pradesh,217,-1
2025-06-01,524322,Andhra Pradesh,125,-1
2025-06-01,524345,Andhra Pradesh,155,-1
2025-06-01,524411,Andhra Pradesh,109,-1
2025-06-01,531029,Andhra Pradesh,226,-1
2025-06-01,560001,Karnataka,75,-1
2025-06-01,560005,Karnataka,141,-1
2025-06-01,560008,Karnataka,115,-1
2025-06-01,560010,Karnataka,152,-1
2025-06-01,560016,Karnataka,396,-1
2025-06-01,560024,Karnataka,111,-1
2025-06-01,560029,Karnataka,113,-1
2025-06-01,560032,Karnataka,362,-1
2025-06-01,560035,Karnataka,305,-1
2025-06-01,560036,Karnataka,330,-1
2025-06-01,560037,Karnataka,429,-1
2025-06-01,560038,Karnataka,70,-1
2025-06-01,560043,Karnataka,568,-1
2025-06-01,560045,Karnataka,473,-1
2025-06-01,560047,Karnataka,180,-1
2025-06-01,560048,Karnataka,224,-1
2025-06-01,560049,Karnataka,362,-1
2025-06-01,560058,Karnataka,196,-1
2025-06-01,560061,Karnataka,256,-1
2025-06-01,560062,Karnataka,233,-1
2025-06-01,560064,Karnataka,513,-1
2025-06-01,560066,Karnataka,363,-1
2025-06-01,560067,Karnataka,501,-1
2025-06-01,560068,Karnataka,676,-1
2025-06-01,560075,Karnataka,117,-1
2025-06-01,560076,Karnataka,352,-1
2025-06-01,560077,Karnataka,402,-1
2025-06-01,560078,Karnataka,305,-1
2025-06-01,560084,Karnataka,136,-1
2025-06-01,560085,Karnataka,177,-1
2025-06-01,560087,Karnataka,271,-1
2025-06-01,560091,Karnataka,384,-1
2025-06-01,560092,Karnataka,125,-1
2025-06-01,560093,Karnataka,123,-1
2025-06-01,560094,Karnataka,137,-1
2025-06-01,560097,Karnataka,263,-1
2025-06-01,560098,Karnataka,89,-1
2025-06-01,560099,Karnataka,214,-1
2025-06-01,560100,Karnataka,391,-1
2025-06-01,560102,Karnataka,163,-1
2025-06-01,560103,Karnataka,202,-1
2025-06-01,562125,Karnataka,209,-1
2025-06-01,584128,Karnataka,428,-1
2025-06-01,605801,Tamil Nadu,75,-1
2025-06-01,606401,Tamil Nadu,168,-1
2025-06-01,623517,Tamil Nadu,109,-1
2025-06-01,625106,Tamil Nadu,88,-1
2025-06-01,630302,Tamil Nadu,93,-1
2025-06-01,631502,Tamil Nadu,351,-1
2025-06-01,632001,Tamil Nadu,137,-1
2025-06-01,632602,Tamil Nadu,138,-1
2025-06-01,635810,Tamil Nadu,235,-1
2025-06-01,636002,Tamil Nadu,68,-1
2025-06-01,636006,Tamil Nadu,122,-1
2025-06-01,636010,Tamil Nadu,117,-1
2025-06-01,636015,Tamil Nadu,125,-1
2025-06-01,686673,Kerala,139,-1
2025-06-01,700004,West Bengal,76,-1
2025-06-01,700006,West Bengal,142,-1
2025-06-01,700016,West Bengal,75,-1
2025-06-01,700023,West Bengal,138,-1
2025-06-01,700039,West Bengal,205,-1
2025-06-01,700110,West Bengal,121,-1
2025-06-01,700125,West Bengal,161,-1
2025-06-01,700129,West Bengal,67,-1
2025-06-01,721201,West Bengal,122,-1
2025-06-01,731204,West Bengal,221,-1
2025-06-01,732124,West Bengal,252,-1
2025-06-01,733129,West Bengal,278,-1
2025-06-01,733134,West Bengal,383,-1
2025-06-01,733202,West Bengal,779,-1
2025-06-01,733207,West Bengal,1226,-1
2025-06-01,734001,West Bengal,103,-1
2025-06-01,734003,West Bengal,112,-1
2025-06-01,734010,West Bengal,74,-1
2025-06-01,734201,West Bengal,67,-1
2025-06-01,734429,West Bengal,112,-1
2025-06-01,735135,West Bengal,119,-1
2025-06-01,735202,West Bengal,111,-1
2025-06-01,735211,West Bengal,224,-1
2025-06-01,735217,West Bengal,72,-1
2025-06-01,735218,West Bengal,85,-1
2025-06-01,735224,West Bengal,105,-1
2025-06-01,736182,West Bengal,100,-1
2025-06-01,736202,West Bengal,116,-1
2025-06-01,736206,West Bengal,121,-1
2025-06-01,741126,West Bengal,155,-1
2025-06-01,741223,West Bengal,122,-1
2025-06-01,741501,West Bengal,111,-1
2025-06-01,741502,West Bengal,140,-1
2025-06-01,743127,West Bengal,147,-1
2025-06-01,743248,West Bengal,77,-1
2025-06-01,743263,West Bengal,182,-1
2025-06-01,743287,West Bengal,68,-1
2025-06-01,743423,West Bengal,227,-1
2025-06-01,781005,Assam,70,-1
2025-06-01,781017,Assam,68,-1
2025-06-01,781308,Assam,281,-1
2025-06-01,781313,Assam,130,-1
2025-06-01,781314,Assam,232,-1
2025-06-01,781315,Assam,301,-1
2025-06-01,781317,Assam,235,-1
2025-06-01,781354,Assam,207,-1
2025-06-01,782105,Assam,165,-1
2025-06-01,782126,Assam,98,-1
2025-06-01,782127,Assam,170,-1
2025-06-01,782410,Assam,240,-1
2025-06-01,782446,Assam,364,-1
2025-06-01,782448,Assam,199,-1
2025-06-01,782450,Assam,156,-1
2025-06-01,782485,Assam,132,-1
2025-06-01,782486,Assam,163,-1
2025-06-01,783134,Assam,80,-1
2025-06-01,783334,Assam,227,-1
2025-06-01,783348,Assam,318,-1
2025-06-01,783370,Assam,287,-1
2025-06-01,784114,Assam,98,-1
2025-06-01,784160,Assam,182,-1
2025-06-01,784507,Assam,284,-1
2025-06-01,785603,Assam,91,-1
2025-06-01,785612,Assam,139,-1
2025-06-01,785614,Assam,214,-1
2025-06-01,785621,Assam,162,-1
2025-06-01,785625,Assam,319,-1
2025-06-01,785640,Assam,80,-1
2025-06-01,785675,Assam,70,-1
2025-06-01,785702,Assam,210,-1
2025-06-01,785705,Assam,130,-1
2025-06-01,786010,Assam,184,-1
2025-06-01,786101,Assam,191,-1
2025-06-01,786613,Assam,80,-1
2025-06-01,787032,Assam,137,-1
2025-06-01,787056,Assam,132,-1
2025-06-01,787060,Assam,232,-1
2025-06-01,787061,Assam,84,-1
2025-06-01,788002,Assam,97,-1
2025-06-01,788005,Assam,109,-1
2025-06-01,788009,Assam,98,-1
2025-06-01,788030,Assam,168,-1
2025-06-01,788098,Assam,94,-1
2025-06-01,788101,Assam,120,-1
2025-06-01,788104,Assam,131,-1
2025-06-01,788107,Assam,147,-1
2025-06-01,788114,Assam,83,-1
2025-06-01,788116,Assam,119,-1
2025-06-01,788119,Assam,144,-1
2025-06-01,788709,Assam,116,-1
2025-06-01,788712,Assam,155,-1
2025-06-01,788713,Assam,75,-1
2025-06-01,788724,Assam,228,-1
2025-06-01,788819,Assam,71,-1
2025-06-01,793001,Meghalaya,170,-1
2025-06-01,793002,Meghalaya,129,-1
2025-06-01,793004,Meghalaya,97,-1
2025-06-01,793005,Meghalaya,170,-1
2025-06-01,793006,Meghalaya,106,-1
2025-06-01,793015,Meghalaya,467,-1
2025-06-01,793022,Meghalaya,121,-1
2025-06-01,793102,Meghalaya,457,-1
2025-06-01,793103,Meghalaya,326,-1
2025-06-01,793106,Meghalaya,145,-1
2025-06-01,793108,Meghalaya,169,-1
2025-06-01,793109,Meghalaya,257,-1
2025-06-01,793110,Meghalaya,507,-1
2025-06-01,793111,Meghalaya,356,-1
2025-06-01,793112,Meghalaya,132,-1
2025-06-01,793113,Meghalaya,151,-1
2025-06-01,793114,Meghalaya,239,-1
2025-06-01,793119,Meghalaya,1486,-1
2025-06-01,793120,Meghalaya,691,-1
2025-06-01,793121,Meghalaya,565,-1
2025-06-01,793150,Meghalaya,1052,-1
2025-06-01,793151,Meghalaya,534,-1
2025-06-01,793160,Meghalaya,284,-1
2025-06-01,793200,Meghalaya,534,-1
2025-06-01,794001,Meghalaya,108,-1
2025-06-01,794005,Meghalaya,468,-1
2025-06-01,794102,Meghalaya,341,-1
2025-06-01,794103,Meghalaya,503,-1
2025-06-01,794104,Meghalaya,513,-1
2025-06-01,794105,Meghalaya,529,-1
2025-06-01,794106,Meghalaya,91,-1
2025-06-01,794107,Meghalaya,67,-1
2025-06-01,794109,Meghalaya,246,-1
2025-06-01,794110,Meghalaya,381,-1
2025-06-01,794111,Meghalaya,499,-1
2025-06-01,794114,Meghalaya,143,-1
2025-06-01,794115,Meghalaya,527,-1
2025-06-01,795128,Manipur,603,-1
2025-06-01,796321,Mizoram,138,-1
2025-06-01,796891,Mizoram,173,-1
2025-06-01,797110,Nagaland,188,-1
2025-06-01,797112,Nagaland,377,-1
2025-06-01,798621,Nagaland,174,-1
2025-06-01,799275,Tripura,99,-1
2025-06-01,799289,Tripura,68,-1
2025-06-01,801109,Bihar,365,-1
2025-06-01,801110,Bihar,486,-1
2025-06-01,803101,Bihar,1047,-1
2025-06-01,804453,Bihar,516,-1
2025-06-01,805130,Bihar,450,-1
2025-06-01,811211,Bihar,453,-1
2025-06-01,811213,Bihar,406,-1
2025-06-01,811301,Bihar,203,-1
2025-06-01,811307,Bihar,569,-1
2025-06-01,811311,Bihar,786,-1
2025-06-01,812004,Bihar,300,-1
2025-06-01,812005,Bihar,573,-1
2025-06-01,813101,Bihar,663,-1
2025-06-01,813108,Bihar,312,-1
2025-06-01,813203,Bihar,302,-1
2025-06-01,813210,Bihar,480,-1
2025-06-01,813213,Bihar,525,-1
2025-06-01,814119,Jharkhand,198,-1
2025-06-01,816107,Jharkhand,1107,-1
2025-06-01,821109,Bihar,711,-1
2025-06-01,824201,Bihar,867,-1
2025-06-01,824231,Bihar,456,-1
2025-06-01,824236,Bihar,570,-1
2025-06-01,825401,Jharkhand,474,-1
2025-06-01,834001,Jharkhand,339,-1
2025-06-01,834002,Jharkhand,227,-1
2025-06-01,835207,Jharkhand,369,-1
2025-06-01,835216,Jharkhand,250,-1
2025-06-01,835302,Jharkhand,360,-1
2025-06-01,841237,Bihar,104,-1
2025-06-01,841239,Bihar,400,-1
2025-06-01,841403,Bihar,539,-1
2025-06-01,841405,Bihar,416,-1
2025-06-01,841424,Bihar,572,-1
2025-06-01,841428,Bihar,619,-1
2025-06-01,841438,Bihar,738,-1
2025-06-01,842001,Bihar,363,-1
2025-06-01,842002,Bihar,412,-1
2025-06-01,842004,Bihar,170,-1
2025-06-01,843108,Bihar,207,-1
2025-06-01,843109,Bihar,471,-1
2025-06-01,843111,Bihar,807,-1
2025-06-01,843113,Bihar,444,-1
2025-06-01,843115,Bihar,364,-1
